Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
South Africa,ZAF,1997,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
South Africa,ZAF,1998,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
South Africa,ZAF,1999,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
South Africa,ZAF,2000,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
South Africa,ZAF,2001,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
South Africa,ZAF,2002,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
South Africa,ZAF,2003,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
South Africa,ZAF,2004,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
South Africa,ZAF,2005,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
South Africa,ZAF,2006,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
South Africa,ZAF,2007,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
South Africa,ZAF,2008,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
South Africa,ZAF,2009,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
South Africa,ZAF,2010,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
South Africa,ZAF,2011,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
South Africa,ZAF,2012,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
South Africa,ZAF,2013,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
South Africa,ZAF,2014,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
South Africa,ZAF,2015,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
South Africa,ZAF,2016,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
South Africa,ZAF,2017,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
South Africa,ZAF,2018,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
South Africa,ZAF,2019,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
South Africa,ZAF,2020,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
South Africa,ZAF,2021,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
South Africa,ZAF,1970,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
South Africa,ZAF,1971,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
South Africa,ZAF,1972,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
South Africa,ZAF,1973,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
South Africa,ZAF,1974,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
South Africa,ZAF,1975,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
South Africa,ZAF,1976,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
South Africa,ZAF,1977,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
South Africa,ZAF,1978,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
South Africa,ZAF,1979,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
South Africa,ZAF,1980,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
South Africa,ZAF,1981,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
South Africa,ZAF,1982,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
South Africa,ZAF,1983,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
South Africa,ZAF,1984,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
South Africa,ZAF,1985,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
South Africa,ZAF,1986,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
South Africa,ZAF,1987,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
South Africa,ZAF,1988,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
South Africa,ZAF,1989,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
South Africa,ZAF,1990,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
South Africa,ZAF,1991,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
South Africa,ZAF,1992,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
South Africa,ZAF,1993,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
South Africa,ZAF,1994,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
South Africa,ZAF,1995,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
South Africa,ZAF,1996,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
South Africa,ZAF,1997,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
South Africa,ZAF,1998,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
South Africa,ZAF,1999,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
South Africa,ZAF,2000,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
South Africa,ZAF,2001,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
South Africa,ZAF,2002,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
South Africa,ZAF,2003,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
South Africa,ZAF,2004,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
South Africa,ZAF,2005,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
South Africa,ZAF,2006,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
South Africa,ZAF,2007,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
South Africa,ZAF,2008,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
South Africa,ZAF,2009,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
South Africa,ZAF,2010,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
South Africa,ZAF,2011,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
South Africa,ZAF,2012,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
South Africa,ZAF,2013,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
South Africa,ZAF,2014,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
South Africa,ZAF,2015,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
South Africa,ZAF,2016,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
South Africa,ZAF,2017,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
South Africa,ZAF,2018,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
South Africa,ZAF,2019,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
South Africa,ZAF,2020,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
South Africa,ZAF,2021,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
South Africa,ZAF,1970,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,17.19660914
South Africa,ZAF,1971,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,15.10310518
South Africa,ZAF,1972,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,15.23341083
South Africa,ZAF,1973,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,19.25360721
South Africa,ZAF,1974,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,21.25658848
South Africa,ZAF,1975,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,13.82531648
South Africa,ZAF,1976,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,11.51632726
South Africa,ZAF,1977,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,11.121743
South Africa,ZAF,1978,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,11.14271769
South Africa,ZAF,1979,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,12.46986324
South Africa,ZAF,1980,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,16.3860906
South Africa,ZAF,1981,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,11.90384619
South Africa,ZAF,1982,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,7.448010883
South Africa,ZAF,1983,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,5.981840969
South Africa,ZAF,1984,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,5.13095936
South Africa,ZAF,1985,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,4.107100593
South Africa,ZAF,1986,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,1.717172205
South Africa,ZAF,1987,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,0.6659099725
South Africa,ZAF,1988,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,1.292930519
South Africa,ZAF,1989,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,2.294144832
South Africa,ZAF,1990,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,-1.801842238
South Africa,ZAF,1991,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,-0.6965566824
South Africa,ZAF,1992,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,-0.2075091563
South Africa,ZAF,1993,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,1.646250559
South Africa,ZAF,1994,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,1.480059295
South Africa,ZAF,1995,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,3.166226351
South Africa,ZAF,1996,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,2.427513271
South Africa,ZAF,1997,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,1.671165404
South Africa,ZAF,1998,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,1.262140413
South Africa,ZAF,1999,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,0.6420501988
South Africa,ZAF,2000,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,1.708025267
South Africa,ZAF,2001,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,1.408813398
South Africa,ZAF,2002,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,4.876449397
South Africa,ZAF,2003,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,5.636005308
South Africa,ZAF,2004,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,4.832621065
South Africa,ZAF,2005,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,5.766580956
South Africa,ZAF,2006,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,5.886833369
South Africa,ZAF,2007,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,4.643187645
South Africa,ZAF,2008,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,3.135662999
South Africa,ZAF,2009,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,3.71683381
South Africa,ZAF,2010,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,4.033363854
South Africa,ZAF,2011,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,3.283779989
South Africa,ZAF,2012,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,0.3667231527
South Africa,ZAF,2013,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,0.1988090031
South Africa,ZAF,2014,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,-0.1258025242
South Africa,ZAF,2015,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,0.4617172137
South Africa,ZAF,2016,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,0.1141779057
South Africa,ZAF,2017,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,0.5317619272
South Africa,ZAF,2018,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,-0.6633606727
South Africa,ZAF,2019,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,-0.7780619002
South Africa,ZAF,2020,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,-0.8788848269
South Africa,ZAF,2021,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,3.512770237
South Africa,ZAF,1970,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,3534727202
South Africa,ZAF,1971,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,3436762068
South Africa,ZAF,1972,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,3627600670
South Africa,ZAF,1973,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,6226162330
South Africa,ZAF,1974,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,8532329881
South Africa,ZAF,1975,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,5719264995
South Africa,ZAF,1976,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,4566056768
South Africa,ZAF,1977,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,4848051184
South Africa,ZAF,1978,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,5532883035
South Africa,ZAF,1979,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,7569092665
South Africa,ZAF,1980,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,14106197042
South Africa,ZAF,1981,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,10661359986
South Africa,ZAF,1982,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,6165200375
South Africa,ZAF,1983,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,5553968331
South Africa,ZAF,1984,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,4201065306
South Africa,ZAF,1985,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,2541834879
South Africa,ZAF,1986,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,1209045321
South Africa,ZAF,1987,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,622085789.7
South Africa,ZAF,1988,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,1303333541
South Africa,ZAF,1989,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,2401651811
South Africa,ZAF,1990,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,-2194297886
South Africa,ZAF,1991,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,-919428081.5
South Africa,ZAF,1992,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,-298836468
South Africa,ZAF,1993,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,2379395344
South Africa,ZAF,1994,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,2236235178
South Africa,ZAF,1995,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,5346504863
South Africa,ZAF,1996,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,3887047159
South Africa,ZAF,1997,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,2770045390
South Africa,ZAF,1998,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,1890928447
South Africa,ZAF,1999,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,952213594.3
South Africa,ZAF,2000,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,2537780372
South Africa,ZAF,2001,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,1855297496
South Africa,ZAF,2002,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,6158904074
South Africa,ZAF,2003,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,10844283214
South Africa,ZAF,2004,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,12153814152
South Africa,ZAF,2005,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,16372874974
South Africa,ZAF,2006,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,17585465341
South Africa,ZAF,2007,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,15011781829
South Africa,ZAF,2008,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,9632434804
South Africa,ZAF,2009,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,12010041607
South Africa,ZAF,2010,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,16505886542
South Africa,ZAF,2011,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,14694312904
South Africa,ZAF,2012,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,1553133919
South Africa,ZAF,2013,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,777730307
South Africa,ZAF,2014,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,-467664888.8
South Africa,ZAF,2015,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,1564143793
South Africa,ZAF,2016,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,359996175.9
South Africa,ZAF,2017,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,1972161318
South Africa,ZAF,2018,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,-2606150910
South Africa,ZAF,2019,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,-2947672832
South Africa,ZAF,2020,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,-2917788628
South Africa,ZAF,2021,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,14437137581
South Africa,ZAF,1990,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,1.392813982
South Africa,ZAF,1991,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,1.324737728
South Africa,ZAF,1992,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,1.320396738
South Africa,ZAF,1993,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,1.192009833
South Africa,ZAF,1994,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,1.119349432
South Africa,ZAF,1995,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,1.013231269
South Africa,ZAF,1996,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.9293318391
South Africa,ZAF,1997,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.9370685891
South Africa,ZAF,1998,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.9491621759
South Africa,ZAF,1999,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.9144951459
South Africa,ZAF,2000,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.89881463
South Africa,ZAF,2001,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.8503696792
South Africa,ZAF,2002,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.7979097737
South Africa,ZAF,2003,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.7614745263
South Africa,ZAF,2004,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.6974714994
South Africa,ZAF,2005,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.6412099162
South Africa,ZAF,2006,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.5981355501
South Africa,ZAF,2007,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.5596746095
South Africa,ZAF,2008,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.5409806618
South Africa,ZAF,2009,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.5139242073
South Africa,ZAF,2010,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.4834109608
South Africa,ZAF,2011,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.4462513562
South Africa,ZAF,2012,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.441714906
South Africa,ZAF,2013,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.440664404
South Africa,ZAF,2014,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.4448116738
South Africa,ZAF,2015,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.428542935
South Africa,ZAF,2016,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.4091822008
South Africa,ZAF,2017,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.4022382607
South Africa,ZAF,2018,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.3899440845
South Africa,ZAF,2019,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.3882064984
